Fuel,Sector,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Economy
7.05 Kerosene type jet fuel,15. Transport sector,93.1979615991336,95.5345695956712,71.33469716070721,91.8504890884296,98.00557674435362,110.5670723461776,119.0231048529864,129.6993492515952,134.1800765452656,132.296867838936,129.0530014089912,118.644605497224,122.2074050931792,120.8922030301104,131.5396056604608,149.3230068491544,169.527606719364,180.146608870176,186.3358053222528,196.0246042535952,194.8474069813368,176.36680928916,184.9276032021864,195.1866027688464,224.7450065165592,232.0240047934752,237.208209309792,240.4668069201744,231.3606553037777,208.0828938856908,207.3014722499246,218.3010781824005,245.2407032367452,268.7056131179592,266.168214433044,280.540814877396,302.2672182080472,327.1622105377885,321.9297047401507,332.2635797991938,0.0,24_OAM
7.06 Kerosene,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437981148,0.0,0.1752008328,0.1313985312,0.306599364,0.2189989476,0.3239452764,0.3768580548,0.3245565492,0.0,24_OAM
7.07 Gas/diesel oil,15. Transport sector,711.3695673030049,741.7561844585808,646.1296724585808,620.5497796981513,673.2169649653897,690.9279605308584,671.4999975994416,705.7024479716184,745.8515731665793,771.1815811484016,777.5142159198458,780.9885161599465,806.5737233763409,843.4916255237328,932.6227218356016,930.0741289453944,979.7466236523192,1038.09583020258,1055.321332947626,1104.143838180725,1125.283033483186,1100.958930879653,1218.308634474156,1273.404537781733,1345.825244522938,1472.180837824454,1506.538937962966,1582.323853071766,1660.08289530295,1576.949149317227,1669.571389349476,1746.606846350345,1748.210327057008,1764.040569380651,1760.098367717172,1713.522679393124,1694.631775501914,1756.404567261786,1753.334918875758,1770.41592948337,0.0,24_OAM
7.08 Fuel oil,15. Transport sector,50.70398409601921,76.1080649434416,51.5760072412392,38.1792866980752,35.20699860762,30.2244425712648,31.6491821912664,34.4110908248856,41.2361984989872,40.7347460826336,43.8186017167488,43.5106002352968,32.0723998618536,27.6048012509208,26.8078037948712,23.1031995940296,23.17380073157521,24.4087999179336,35.617201635528,35.7548033798496,40.438800399672,38.4614018064,36.6304025546856,50.2337984257368,52.0216002093528,54.5733967886784,48.5492021246016,59.3535996731376,59.3286502853059,63.93741562747463,65.9540187247179,52.93360608632811,64.1290039070184,60.4170025432992,53.36120002043521,44.86159971469441,45.9572058678456,35.10003682806509,32.49080340185465,31.14179971783416,0.0,24_OAM
7.09 LPG,15. Transport sector,6.866352000000001,6.363936000000001,9.964584,20.975868,50.409072,57.19168800000001,56.061252,57.23355600000001,61.211016,61.08541200000001,49.0027970556,51.13129918680001,58.0370992164,48.00949968960001,46.44859784760001,50.0906993544,47.96219722320001,45.40800220200001,45.09170028069121,56.8941975553104,64.46919862314,66.79920051079199,71.7152002100928,74.087698260096,72.2397042931392,73.67490081457922,56.0096030825424,64.3090064048928,61.29547650273771,58.08554902657464,59.05028208453079,63.69179209074741,58.67799442074741,82.96740958001762,81.3592052716176,84.88271197566,94.69701161027281,97.13276611568688,98.43648544793227,103.6653626970857,0.0,24_OAM
7.1 Refinery gas (not liquefied),15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
7.11 Ethane,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
7.12 White spirit SBP,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
7.13 Lubricants,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
7.14 Bitumen,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
7.15 Paraffin  waxes,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
7.16 Petroleum coke,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
7.17 Other products,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
8.1 Natural gas,15. Transport sector,68.412312,71.678016,65.649024,46.934028,62.59266,81.01458000000001,70.715052,86.792364,111.955032,118.48644,121.5098999388,135.1278018828,174.8727007236,184.2335984052,193.304702538,211.9895996328,219.8213984052,223.0947014472,222.0677966376,223.0290021816,199.7279989884,182.6549989596,194.2020007668,162.9791993484,152.668794042,181.9676004716,173.9726978436,153.7354997264,141.2497004751339,126.3143439239587,119.6223516157865,120.1150085749317,129.0876798516531,147.6705032976004,172.7747028620005,179.0010003672004,182.9198054180005,167.2442930782978,183.6705211972655,185.2264538048005,0.0,24_OAM
8.2 LNG,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
8.3 Gas works gas,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
9 Nuclear,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
10 Hydro,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
11 Geothermal,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
12.1 of which: Photovoltaics,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
"13 Tide, wave, ocean",15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
14 Wind,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
15.1 Fuelwood & woodwaste,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
15.2 Bagasse,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
15.3 Charcoal,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
15.4 Black liqour,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
15.5 Other biomass,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
16.1 Biogas,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
16.2 Industrial waste,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
16.3 Municipal solid waste (renewable),15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
16.4 Municipal solid waste (non-renewable),15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
16.5 Biogasoline,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.502400984,5.145598134,5.574401816400001,5.574401816400001,5.574401816400001,6.003201312,6.003201312,7.530801346800001,5.788799470800001,27.0144017172,28.9708012476,32.2403989716,39.63720178440001,55.96373866996653,59.45958232180325,59.49229579469912,61.74581190696703,60.27582504838443,62.12017942996425,69.32078351935621,69.86436544591797,70.8146389890181,0.0,24_OAM
16.6 Biodiesel,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5088013028,3.054400390800001,3.6431984484,7.203076773328297,12.05294624675881,19.70800704201095,22.46110494119046,29.32691655421652,30.46702032358895,26.48717230604935,32.5483120497371,38.06891069303488,37.295519059032,39.0360525311457,0.0,24_OAM
16.7 Bio jet kerosene,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
16.8 Other liquid biofuels,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
16.9 Other sources,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
17 Electricity,15. Transport sector,10.467,10.006452,10.04832,11.262492,12.392928,12.853476,13.439628,14.23512,15.742368,15.574896,15.4260008316,14.9399970876,16.2324036324,17.1828030456,17.431197516,18.1979973756,18.1115985708,19.6667979912,23.014797732,22.3776002664,21.03480139680001,20.3832013392,19.2744027216,19.7927997372,20.1456004392,20.1599988444,21.398399856,20.7467997984,21.394799208,20.5200008424,20.5416047304,20.78789217711411,21.24869975871411,25.88159661960197,29.14439710562165,32.3524021276282,34.9363997660269,35.85088202092604,36.87366880250506,36.56558771804439,0.0,24_OAM
18 Heat,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_OAM
19 Total,15. Transport sector,2992.434792935523,3104.860697651311,2856.332328564118,2694.603576906958,2794.08052912379,2828.458354407538,2824.435772979235,2939.647735045793,3085.180223226703,3217.908570808248,3222.649339747503,3250.731635130038,3343.891950924379,3421.309550393707,3617.809844469084,3589.244249965106,3693.979850112403,3825.124365141907,3919.943650094165,4021.494263072993,4062.683658163766,4041.420758839519,4231.78306523874,4355.243255672698,4538.401168107874,4715.485954830243,4811.400668370809,5042.877587368063,5164.664477942382,5071.982714896635,5225.625039802275,5291.914996140257,5355.216761286967,5466.58078550592,5450.332438878819,5490.711603897585,5635.402087590806,5673.82064825684,5711.436373919237,5726.17797968737,0.0,24_OAM
20 Total Renewables,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.502400984,5.145598134,5.574401816400001,5.574401816400001,5.574401816400001,6.003201312,6.003201312,7.530801346800001,7.2976007736,30.068802108,32.613999696,39.4434757449283,51.69014803115881,75.67174571197747,81.92068726299371,88.81921234891563,92.21283223055599,86.76299735443378,94.66849147970134,107.3896942123911,107.15988450495,109.8506915201638,0.0,24_OAM
21 Modern renewables,15. Transport sector,6.444724106856492,6.318516896108326,6.205513129926449,6.768069136132913,7.417200547405033,7.803705707322878,7.999595826221838,8.149300017508764,8.673466806639665,8.257442754863957,8.466587210395007,8.119228331678302,9.050848777698278,9.615992377851727,9.235090944747771,9.865767943945391,10.03759834835664,10.73920426844336,16.77161373228912,17.20883515691545,16.61056764958646,15.71441021365151,15.25927298255947,15.72515087198734,15.95107444437611,17.78484151966575,18.25443887917212,40.52622364423179,43.75033235337485,50.14464758846425,62.03371706094089,86.34282836697574,92.92463300974242,102.7850321675478,108.0588389517506,104.6677882455646,114.4882253706534,128.4845708902223,128.7872220035534,131.1319612508532,0.0,24_OAM
1.1 Coking coal,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
1.2 Other bituminous coal,15. Transport sector,2.177136,1.758456,0.586152,0.041868,0.0,0.041868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
1.3 Sub-bituminous coal,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
1.4 Anthracite,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
1.5 Lignite,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
2.1 Coke oven coke,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
2.2 Gas coke,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
2.3 Coke oven gas,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
2.4 Blast furnace gas,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
2.5 Other recovered gases,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
2.6 Patent fuel,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
2.7 Coal tar,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
2.8 BKB/PB,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
3 Peat,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
4 Peat products,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
5 Oil shale and oil sands,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
6.1 Crude oil,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
6.2 Natural gas liquids,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
6.3 Refinery feedstocks,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
6.4 Additives/  oxygenates,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
6.5 Other hydrocarbons,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24_bOOAM
7.01 Motor gasoline,15. Transport sector,715.1166599373648,808.8549146536176,816.8493597035904,722.7344614223017,733.2857088064272,726.5474949592368,745.6792043355409,785.9944949976937,820.2007830158713,903.2719997382768,938.2800213039168,1000.724816959171,1012.328217298606,1034.224619145343,1093.78961756015,1029.345617536128,1046.644621975145,1077.490821344818,1106.136617913266,1107.999817801913,1142.482416876432,1165.581816932714,1192.452818179219,1253.433818915086,1320.393618601085,1385.688017224656,1471.261215561307,1556.161216634491,1622.970298618877,1638.23389228038,1671.94497512428,1659.977626929214,1671.392868348486,1657.337280697075,1647.363723425972,1686.893605225847,1756.701980998998,1715.577132422299,1696.399517479621,1696.413538188878,0.0,24_bOOAM
7.02 Aviation gasoline,15. Transport sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2688009336,0.2239979868,0.2688009336,0.2688009336,0.2239979868,0.2688009336,0.2688009336,0.2688009336,0.3135996936,1.1648012544,1.0303966008,0.9407990808000001,0.9855978408000001,0.9407990808000001,0.8960003208,0.9855978408,1.0304007876,1.0751995476,1.1199983076,1.1199983076,1.2096000144,0.5824006272,1.2096000144,1.1199983076,0.761599854,0.8511973740000001,0.806398614,0.9471211488,0.8408057364,0.7712797356,0.0,24_bOOAM
